2013-05-17 01:28:08.052
antenna	 u coordinate	 v coordinate	 w coordinate
18	8406.39413335	-5876.1630161	-6392.74547589
19	11033.9811142	-6235.97051781	-8443.67466335
20	-1368.46983324	-1525.1000794	1182.46464486
21	-2458.8384352	-2966.55341511	2143.34157992
22	-4656.0921365	-4746.39707665	3966.9022009
23	-6386.23085544	-5787.71847075	5377.06136054
24	-7538.34041076	-7471.50424459	6347.82492339
25	-575.000685065	2861.01813059	352.455933737
26	-156.151337151	4616.87256102	-65.0779119412
27	-1164.93700556	6622.91744885	644.152990942
28	-2212.18926868	9110.34017652	1359.09546254
29	-2219.97672211	13945.6570645	1136.42213404
2013-05-17 01:30:57.171
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.132339661	109.323424254	-217.385889002
2	522.720974268	148.281222743	-422.381969126
3	837.08859815	101.453429553	-663.960166485
4	982.615008421	158.309681631	-778.096072813
5	419.614581596	382.643780517	-344.24936259
6	499.549864103	380.665754697	-409.035514076
7	225.296052507	487.566631734	-193.114961989
8	459.206355508	292.339014534	-374.151128078
9	521.079352429	787.58164168	-437.482767959
10	909.777744291	623.467163229	-742.104884075
11	253.365620771	753.826670907	-224.787433901
12	762.021332061	1446.01358314	-653.066005284
13	743.203094629	906.035571153	-621.747844258
14	1854.39391141	-66.256917503	-1473.64647426
15	3174.83231495	-543.567268284	-2506.03746289
16	5092.04323449	-1544.04853684	-3984.00683972
17	6965.77373086	-3313.18021122	-5396.5006567
18	8406.32347745	-5876.10373023	-6392.89288042
19	11033.8770326	-6235.89270099	-8443.86814203
20	-1368.43834284	-1525.10973042	1182.48864054
21	-2458.77992988	-2966.57075587	2143.38469486
22	-4655.98910251	-4746.4299134	3966.98384403
23	-6386.09575024	-5787.76350919	5377.17334118
24	-7538.17640823	-7471.55740818	6347.95710588
25	-575.014682028	2861.01407534	352.466016431
26	-156.185038766	4616.87145964	-65.07517355
27	-1164.97241835	6622.90923301	644.173418289
28	-2212.22968741	9110.3245749	1359.13425338
29	-2220.05514647	13945.6414078	1136.46106176
2013-05-17 01:30:57.421
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.127909538	109.32525221	-217.390433912
2	522.712803746	148.284786324	-422.39082938
3	837.076651976	101.459136297	-663.974355362
4	982.600739962	158.316380481	-778.112728399
5	419.606137722	382.646641177	-344.256475149
6	499.54033555	380.669160306	-409.04398156
7	225.289455149	487.56816765	-193.118780789
8	459.198020427	292.342145108	-374.158911733
9	521.066567564	787.585194053	-437.491600349
10	909.760914735	623.473365509	-742.120305019
11	253.356671341	753.828398177	-224.791728471
12	762.00040413	1446.01877809	-653.078921664
13	743.186378812	906.040637823	-621.760441698
14	1854.36938392	-66.2442754049	-1473.67790675
15	3174.79354184	-543.545624251	-2506.0912772
16	5091.9862296	-1544.01382244	-3984.09315135
17	6965.70484425	-3313.13272285	-5396.61872869
18	8406.25517389	-5876.04642102	-6393.0353703
19	11033.7764166	-6235.81747876	-8444.05516968
20	-1368.40790165	-1525.11905954	1182.51183585
21	-2458.72337391	-2966.58751821	2143.42637165
22	-4655.88950141	-4746.46165489	3967.06276402
23	-6385.96514638	-5787.80704544	5377.28158688
24	-7538.01786989	-7471.60879855	6348.08487956
25	-575.02821223	2861.01015518	352.475763268
26	-156.21761694	4616.87039475	-65.0725258767
27	-1165.00665031	6622.90129079	644.193165315
28	-2212.26875809	9110.30949307	1359.17175187
29	-2220.13095593	13945.6262725	1136.4986932
2013-05-17 01:30:57.672
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.123476899	109.327081136	-217.394981234
2	522.704628578	148.288351799	-422.399694346
3	837.064698985	101.464846083	-663.988551801
4	982.586463366	158.323082901	-778.129392859
5	419.597689086	382.649503345	-344.263591458
6	499.530801615	380.672567713	-409.052453517
7	225.282854105	487.569704361	-193.122601567
8	459.18968063	292.345277339	-374.166699508
9	521.053775527	787.588748283	-437.500437356
10	909.744075664	623.479571068	-742.135734118
11	253.347716929	753.83012633	-224.79602524
12	761.979464489	1446.02397574	-653.09184476
13	743.169653598	906.045707153	-621.77304575
14	1854.34484239	-66.2316265544	-1473.70935603
15	3174.75474644	-543.523968637	-2506.14512031
16	5091.92919181	-1543.97908943	-3984.17950926
17	6965.63591761	-3313.08520895	-5396.73686414
18	8406.18683014	-5875.98908092	-6393.17793701
19	11033.6757419	-6235.74221605	-8444.242298
20	-1368.37744335	-1525.12839355	1182.53504333
21	-2458.66678616	-2966.60428934	2143.4680703
22	-4655.78984424	-4746.49341308	3967.1417255
23	-6385.8344689	-5787.85060463	5377.38988961
24	-7537.85924225	-7471.66021597	6348.21272049
25	-575.041749645	2861.00623278	352.48551567
26	-156.250212894	4616.86932906	-65.0698762016
27	-1165.04090063	6622.89334398	644.21292373
28	-2212.30784942	9110.29440272	1359.20927154
29	-2220.20680615	13945.6111284	1136.53634653
2013-05-17 01:30:57.923
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.119046597	109.328909031	-217.399525994
2	522.696457708	148.291915268	-422.408554324
3	837.052752252	101.470552664	-664.002740272
4	982.572194251	158.329781556	-778.146047961
5	419.589244932	382.65236389	-344.27070373
6	499.521272729	380.675973192	-409.060920677
7	225.276256597	487.571240186	-193.126420143
8	459.181345241	292.348407799	-374.174482881
9	521.040990315	787.592300482	-437.509269311
10	909.727245501	623.485773118	-742.151154492
11	253.33876733	753.831853478	-224.800319507
12	761.958536048	1446.0291704	-653.104760431
13	743.152937285	906.050773596	-621.785642623
14	1854.32031366	-66.2189847908	-1473.74078769
15	3174.71597121	-543.502325133	-2506.19893331
16	5091.87218352	-1543.9443758	-3984.26581896
17	6965.56702636	-3313.03772153	-5396.85493379
18	8406.11852097	-5875.93177265	-6393.32042456
19	11033.5751185	-6235.66699519	-8444.42932224
20	-1368.34700125	-1525.13772225	1182.5582376
21	-2458.61022855	-2966.62105091	2143.50974518
22	-4655.69024003	-4746.52515321	3967.22064211
23	-6385.70386078	-5787.8941391	5377.49813088
24	-7537.70069887	-7471.71160418	6348.34048879
25	-575.055279463	2861.00231243	352.495262966
26	-156.282790964	4616.86826372	-65.0672274236
27	-1165.07513182	6622.88540129	644.232671916
28	-2212.34691863	9110.27932035	1359.24677135
29	-2220.28261413	13945.5959921	1136.57398054
2013-05-17 01:30:58.173
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.114616204	109.330736896	-217.404070678
2	522.688286663	148.295478681	-422.417414163
3	837.04080524	101.476259163	-664.016928541
4	982.557924808	158.336480115	-778.162702821
5	419.580800638	382.655224377	-344.27781586
6	499.511743676	380.679378606	-409.069387676
7	225.269659014	487.572775966	-193.130238607
8	459.1730097	292.351538203	-374.182266113
9	521.028204928	787.595852593	-437.518101051
10	909.710415034	623.491975053	-742.16657458
11	253.329817647	753.833580564	-224.804613621
12	761.937607353	1446.03436492	-653.117675747
13	743.136220724	906.055839924	-621.798239212
14	1854.29578431	-66.2063431943	-1473.77221893
15	3174.67719491	-543.480681893	-2506.25274565
16	5091.81517353	-1543.90966256	-3984.35212769
17	6965.49813277	-3312.99023457	-5396.97300228
18	8406.05020899	-5875.87446484	-6393.46291096
19	11033.4744915	-6235.59177502	-8444.61634478
20	-1368.3165587	-1525.14705075	1182.58143136
21	-2458.55367011	-2966.6378121	2143.5514191
22	-4655.59063426	-4746.55689267	3967.29955703
23	-6385.57325052	-5787.93767268	5377.60636994
24	-7537.54215298	-7471.76299131	6348.4682544
25	-575.068809089	2860.99839199	352.505010491
26	-156.315368982	4616.86719817	-65.0645780934
27	-1165.10936262	6622.87745837	644.252420683
28	-2212.3859871	9110.26423772	1359.28427182
29	-2220.35842137	13945.5808552	1136.61161584
2013-05-17 01:30:58.424
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.110185722	109.332564731	-217.408615288
2	522.680115444	148.299042039	-422.426273863
3	837.028857949	101.481965581	-664.031116607
4	982.543655037	158.343178576	-778.179357439
5	419.572356203	382.658084807	-344.284927846
6	499.502214456	380.682783955	-409.077854514
7	225.263061355	487.574311702	-193.13405696
8	459.164674005	292.35466855	-374.190049203
9	521.015419368	787.599404618	-437.526932573
10	909.693584263	623.498176874	-742.181994383
11	253.320867879	753.835307589	-224.808907585
12	761.916678404	1446.0395593	-653.130590708
13	743.119503915	906.060906139	-621.810835519
14	1854.27125435	-66.1937017651	-1473.80364976
15	3174.63841756	-543.459038918	-2506.30655734
16	5091.75816185	-1543.87494972	-3984.43843545
17	6965.42923686	-3312.94274808	-5397.0910696
18	8405.98189421	-5875.8171575	-6393.6053962
19	11033.3738607	-6235.51655554	-8444.80336561
20	-1368.28611569	-1525.15637903	1182.6046246
21	-2458.49711085	-2966.65457289	2143.59309206
22	-4655.49102694	-4746.58863144	3967.37847025
23	-6385.44263814	-5787.98120536	5377.71460678
24	-7537.38360457	-7471.81437736	6348.59601733
25	-575.082338523	2860.99447146	352.514758246
26	-156.347946947	4616.86613239	-65.061928211
27	-1165.14359303	6622.86951521	644.27217003
28	-2212.42505483	9110.24915482	1359.32177295
29	-2220.43422787	13945.5657178	1136.64925242
2013-05-17 01:30:58.674
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.105755151	109.334392535	-217.413159822
2	522.67194405	148.302605341	-422.435133425
3	837.016910379	101.487671917	-664.04530447
4	982.529384939	158.34987694	-778.196011815
5	419.563911629	382.660945179	-344.292039689
6	499.49268507	380.686189238	-409.08632119
7	225.256463621	487.575847392	-193.1378752
8	459.156338157	292.35779884	-374.197832153
9	521.002633633	787.602956555	-437.535763879
10	909.676753189	623.504378579	-742.1974139
11	253.311918026	753.837034553	-224.813201396
12	761.895749201	1446.04475353	-653.143505315
13	743.102786858	906.065972239	-621.823431542
14	1854.24672376	-66.1810605031	-1473.83508017
15	3174.59963915	-543.437396208	-2506.36036837
16	5091.70114846	-1543.84023726	-3984.52474225
17	6965.36033863	-3312.89526206	-5397.20913575
18	8405.91357662	-5875.75985063	-6393.74788029
19	11033.2732263	-6235.44133674	-8444.99038474
20	-1368.25567222	-1525.16570711	1182.62781732
21	-2458.44055078	-2966.67133331	2143.63476407
22	-4655.39141807	-4746.62036954	3967.45738179
23	-6385.31202362	-5788.02473716	5377.82284141
24	-7537.22505364	-7471.86576233	6348.72377757
25	-575.095867766	2860.99055084	352.52450623
26	-156.380524861	4616.86506639	-65.0592777763
27	-1165.17782306	6622.86157182	644.291919958
28	-2212.46412182	9110.23407166	1359.35927475
29	-2220.51003363	13945.55058	1136.68689028
2013-05-17 01:30:58.925
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.10132449	109.33622031	-217.417704281
2	522.663772482	148.306168587	-422.443992849
3	837.004962529	101.493378172	-664.059492131
4	982.515114512	158.356575207	-778.212665949
5	419.555466915	382.663805493	-344.299151389
6	499.483155517	380.689594457	-409.094787705
7	225.249865812	487.577383037	-193.141693329
8	459.148002156	292.360929073	-374.20561496
9	520.989847725	787.606508405	-437.544594968
10	909.659921811	623.51058017	-742.212833132
11	253.302968089	753.838761456	-224.817495056
12	761.874819743	1446.04994762	-653.156419567
13	743.086069552	906.071038226	-621.836027281
14	1854.22219256	-66.1684194084	-1473.86651017
15	3174.56085968	-543.415753761	-2506.41417874
16	5091.64413337	-1543.80552519	-3984.61104808
17	6965.29143807	-3312.8477765	-5397.32720073
18	8405.84525622	-5875.70254422	-6393.89036321
19	11033.1725882	-6235.36611863	-8445.17740216
20	-1368.22522829	-1525.17503498	1182.65100953
21	-2458.38398988	-2966.68809334	2143.67643511
22	-4655.29180764	-4746.65210696	3967.53629164
23	-6385.18140697	-5788.06826807	5377.93107383
24	-7537.0665002	-7471.91714621	6348.85153513
25	-575.109396816	2860.98663012	352.534254443
26	-156.413102722	4616.86400016	-65.0566267895
27	-1165.21205269	6622.8536282	644.311670465
28	-2212.50318807	9110.21898823	1359.39677721
29	-2220.58583865	13945.5354415	1136.72452944
2013-05-17 01:30:59.184
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.096740954	109.338111079	-217.422405367
2	522.655318952	148.309854645	-422.453157624
3	836.99260239	101.499281109	-664.074168809
4	982.500351657	158.363504346	-778.22989411
5	419.546730856	382.666764379	-344.306508169
6	499.473297183	380.693117029	-409.103545998
7	225.243040414	487.578971589	-193.145643
8	459.139378545	292.364167185	-374.213665992
9	520.97662074	787.610182641	-437.553730349
10	909.642509722	623.516995488	-742.228783762
11	253.293709445	753.840547844	-224.821936613
12	761.853168312	1446.05532067	-653.169778765
13	743.068775527	906.076278782	-621.849057059
14	1854.1968148	-66.1553425898	-1473.89902352
15	3174.52074187	-543.393365302	-2506.46984394
16	5091.58515046	-1543.76961656	-3984.70032896
17	6965.22015918	-3312.79865402	-5397.44933569
18	8405.774577	-5875.64326221	-6394.03775813
19	11033.068476	-6235.28830751	-8445.37086666
20	-1368.1937341	-1525.18468428	1182.67500093
21	-2458.32547774	-2966.70543089	2143.71954208
22	-4655.18876074	-4746.68493805	3967.61792075
23	-6385.04628406	-5788.11329911	5378.04303607
24	-7536.90247675	-7471.97030082	6348.98369528
25	-575.123392183	2860.98257411	352.544339043
26	-156.446803903	4616.86289694	-65.0538838082
27	-1165.24746225	6622.84541041	644.332102635
28	-2212.54360066	9110.2033844	1359.43557355
29	-2220.66425685	13945.5197806	1136.76346784
2013-05-17 01:30:59.435
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.092310111	109.339938792	-217.426949674
2	522.647147029	148.313417778	-422.462016765
3	836.980653971	101.504987198	-664.088356058
4	982.486080563	158.370202414	-778.246547752
5	419.538285857	382.669624576	-344.313619578
6	499.46376729	380.696522116	-409.112012184
7	225.236442452	487.580507143	-193.149460901
8	459.131042232	292.367297303	-374.221448513
9	520.963834478	787.613734314	-437.562560997
10	909.625677726	623.523196846	-742.244202414
11	253.284759336	753.842274623	-224.826229964
12	761.832238337	1446.06051447	-653.182692295
13	743.052057718	906.081344537	-621.861652222
14	1854.17228234	-66.1427018354	-1473.93045267
15	3174.48196024	-543.371723394	-2506.52365298
16	5091.52813191	-1543.73490528	-3984.78663283
17	6965.15125389	-3312.75116942	-5397.5673983
18	8405.7062509	-5875.58595675	-6394.1802387
19	11032.9678304	-6235.21309079	-8445.55788061
20	-1368.16328924	-1525.19401173	1182.69819209
21	-2458.26891518	-2966.72219014	2143.76121117
22	-4655.08914715	-4746.71667409	3967.69682716
23	-6384.91566307	-5788.1568282	5378.15126398
24	-7536.74391819	-7472.02168251	6349.11144737
25	-575.136920843	2860.97865321	352.554087723
26	-156.479381658	4616.86183027	-65.0512316979
27	-1165.28169109	6622.83746632	644.351854323
28	-2212.58266541	9110.18830043	1359.47307736
29	-2220.74006036	13945.5046411	1136.80110961
2013-05-17 01:30:59.685
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.087879178	109.341766475	-217.431493905
2	522.638974931	148.316980855	-422.470875769
3	836.968705274	101.510693206	-664.102543104
4	982.471809141	158.376900386	-778.263201152
5	419.529840718	382.672484716	-344.320730844
6	499.454237231	380.699927137	-409.120478208
7	225.229844415	487.582042651	-193.15327869
8	459.122705765	292.370427363	-374.229230892
9	520.951048042	787.6172859	-437.571391428
10	909.608845427	623.529398089	-742.25962078
11	253.275809142	753.844001341	-224.830523163
12	761.811308107	1446.06570813	-653.19560547
13	743.03533966	906.086410178	-621.874247101
14	1854.14774926	-66.1300612481	-1473.9618814
15	3174.44317755	-543.35008175	-2506.57746135
16	5091.47111167	-1543.70019439	-3984.87293573
17	6965.08234628	-3312.70368529	-5397.68545974
18	8405.63792199	-5875.52865176	-6394.32271811
19	11032.8671811	-6235.13787476	-8445.74489285
20	-1368.13284393	-1525.20333897	1182.72138273
21	-2458.21235179	-2966.73894899	2143.80287931
22	-4654.98953201	-4746.74840945	3967.77573189
23	-6384.78503995	-5788.20035641	5378.25948967
24	-7536.58535712	-7472.07306312	6349.23919677
25	-575.15044931	2860.97473221	352.563836632
26	-156.511959361	4616.86076337	-65.0485790355
27	-1165.31591955	6622.82952198	644.371606591
28	-2212.62172942	9110.17321619	1359.51058183
29	-2220.81586313	13945.4895011	1136.83875266
2013-05-17 01:30:59.936
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	268.083445731	109.343595128	-217.436040548
2	522.630798186	148.320545827	-422.479739482
3	836.956749756	101.516402255	-664.116737713
4	982.457529579	158.383601926	-778.279863426
5	419.521390816	382.675346364	-344.327845858
6	499.444701789	380.703333958	-409.128948705
7	225.223242691	487.583578956	-193.157098457
8	459.114364583	292.37355908	-374.237017389
9	520.938254433	787.620839342	-437.580226476
10	909.592003611	623.535602611	-742.2750473
11	253.266853965	753.845728943	-224.834818561
12	761.790366167	1446.07090449	-653.208525359
13	743.018612203	906.091478477	-621.886848591
14	1854.12320213	-66.1174139095	-1473.99332692
15	3174.40437258	-543.328428525	-2506.63129852
16	5091.41405851	-1543.66546489	-3984.9592849
17	6965.01339862	-3312.65617565	-5397.80358463
18	8405.56955287	-5875.47131586	-6394.46527435
19	11032.7664731	-6235.06261825	-8445.93200575
20	-1368.1023815	-1525.2126711	1182.74458555
21	-2458.15575662	-2966.75571664	2143.84456929
22	-4654.88986079	-4746.7801615	3967.85467812
23	-6384.65434321	-5788.24390755	5378.36777239
24	-7536.42670674	-7472.12447076	6349.3670134
25	-575.16398499	2860.97080898	352.573591107
26	-156.544554843	4616.85969567	-65.0459243684
27	-1165.35016635	6622.82157307	644.391370251
28	-2212.66081407	9110.15812343	1359.54810748
