GENERATED TIME			 ORIGINAL TIME			 SECONDS OFFSET
2012-07-06 01:55:14.438053966	2012-07-06 01:49:19.996242821	354.441811773
2012-07-06 01:55:14.437611401	2012-07-06 01:49:19.995800257	354.441846348
2012-07-06 01:55:14.438375831	2012-07-06 01:49:19.996564686	354.441830004
2012-07-06 01:55:14.437691867	2012-07-06 01:49:19.995880723	354.441834404
2012-07-06 01:55:14.437490702	2012-07-06 01:49:19.995679557	354.441833775
2012-07-06 01:55:14.438174665	2012-07-06 01:49:19.996363521	354.441821831
2012-07-06 01:55:14.438576996	2012-07-06 01:49:19.996765852	354.441824974
2012-07-06 01:55:14.437933266	2012-07-06 01:49:19.996122122	354.441834404
2012-07-06 01:57:14.442794323	2012-07-06 01:51:19.996517301	354.44629651
2012-07-06 01:57:14.442311525	2012-07-06 01:51:19.996034503	354.446297139
2012-07-06 01:57:14.443075955	2012-07-06 01:51:19.996798933	354.446280794
2012-07-06 01:57:14.442391992	2012-07-06 01:51:19.996114969	354.446285195
2012-07-06 01:57:14.442190826	2012-07-06 01:51:19.995913804	354.446281423
2012-07-06 01:57:14.442874789	2012-07-06 01:51:19.996597767	354.44627828
2012-07-06 01:57:14.443277121	2012-07-06 01:51:19.997000098	354.446275136
2012-07-06 01:57:14.442633390	2012-07-06 01:51:19.996356368	354.44626885
2012-07-06 01:59:14.445885122	2012-07-06 01:53:19.995182455	354.450710211
2012-07-06 01:59:14.445402324	2012-07-06 01:53:19.994699657	354.450717126
2012-07-06 01:59:14.446166754	2012-07-06 01:53:19.995464087	354.450704553
2012-07-06 01:59:14.445482790	2012-07-06 01:53:19.994780123	354.450703296
2012-07-06 01:59:14.445281625	2012-07-06 01:53:19.994578958	354.450697638
2012-07-06 01:59:14.445965588	2012-07-06 01:53:19.995262921	354.450699524
2012-07-06 01:59:14.446367919	2012-07-06 01:53:19.995665252	354.450700153
2012-07-06 01:59:14.445724189	2012-07-06 01:53:19.995021522	354.450715869
2012-07-06 02:01:14.452154338	2012-07-06 01:55:19.997066259	354.455074249
2012-07-06 02:01:14.451671541	2012-07-06 01:55:19.996583462	354.455078021
2012-07-06 02:01:14.452476203	2012-07-06 01:55:19.997388124	354.455098137
2012-07-06 02:01:14.451792240	2012-07-06 01:55:19.996704161	354.455100023
2012-07-06 02:01:14.451591074	2012-07-06 01:55:19.996502995	354.455094365
2012-07-06 02:01:14.452275038	2012-07-06 01:55:19.997186959	354.45508305
