['2013', '07', '02', '07', '15', '57', '0.520960', '0']
['2013', '07', '02', '07', '15', '58', '0.527616', '0']
['2013', '07', '02', '07', '15', '59', '0.534272', '0']
['2013', '07', '02', '07', '16', '00', '0.540928', '0']
['2013', '07', '02', '07', '16', '01', '0.547328', '0']
['2013', '07', '02', '07', '16', '02', '0.553984', '0']
['2013', '07', '02', '07', '16', '03', '0.560640', '0']
['2013', '07', '02', '07', '16', '04', '0.567296', '0']
['2013', '07', '02', '07', '16', '05', '0.573952', '0']
['2013', '07', '02', '07', '16', '06', '0.580608', '0']
['2013', '07', '02', '07', '16', '07', '0.587264', '0']
['2013', '07', '02', '07', '16', '08', '0.593920', '0']
['2013', '07', '02', '07', '16', '09', '0.600576', '0']
['2013', '07', '02', '07', '16', '10', '0.607232', '0']
['2013', '07', '02', '07', '16', '11', '0.613888', '0']
['2013', '07', '02', '07', '16', '12', '0.620288', '0']
['2013', '07', '02', '07', '16', '13', '0.626944', '0']
['2013', '07', '02', '07', '16', '14', '0.633600', '0']
['2013', '07', '02', '07', '16', '15', '0.640256', '0']
['2013', '07', '02', '07', '16', '16', '0.646912', '0']
['2013', '07', '02', '07', '16', '17', '0.653568', '0']
['2013', '07', '02', '07', '16', '18', '0.660224', '0']
['2013', '07', '02', '07', '16', '19', '0.666880', '0']
['2013', '07', '02', '07', '16', '20', '0.673536', '0']
['2013', '07', '02', '07', '16', '21', '0.680192', '0']
['2013', '07', '02', '07', '16', '22', '0.686592', '0']
['2013', '07', '02', '07', '16', '23', '0.693248', '0']
['2013', '07', '02', '07', '16', '24', '0.699904', '0']
['2013', '07', '02', '07', '16', '25', '0.706560', '0']
['2013', '07', '02', '07', '16', '26', '0.713216', '0']
['2013', '07', '02', '07', '16', '27', '0.719872', '0']
['2013', '07', '02', '07', '16', '28', '0.726528', '0']
['2013', '07', '02', '07', '16', '29', '0.733184', '0']
['2013', '07', '02', '07', '16', '30', '0.739840', '0']
['2013', '07', '02', '07', '16', '31', '0.746496', '0']
['2013', '07', '02', '07', '16', '32', '0.501504', '0']
['2013', '07', '02', '07', '16', '33', '0.256256', '0']
['2013', '07', '02', '07', '16', '34', '0.262912', '0']
['2013', '07', '02', '07', '16', '35', '0.269568', '0']
['2013', '07', '02', '07', '16', '36', '0.276224', '0']
['2013', '07', '02', '07', '16', '37', '0.282880', '0']
['2013', '07', '02', '07', '16', '38', '0.289536', '0']
['2013', '07', '02', '07', '16', '39', '0.296192', '0']
['2013', '07', '02', '07', '16', '40', '0.302848', '0']
['2013', '07', '02', '07', '16', '41', '0.309504', '0']
['2013', '07', '02', '07', '16', '42', '0.315904', '0']
['2013', '07', '02', '07', '16', '43', '0.322560', '0']
['2013', '07', '02', '07', '16', '44', '0.329216', '0']
['2013', '07', '02', '07', '16', '45', '0.335872', '0']
['2013', '07', '02', '07', '16', '46', '0.342528', '0']
['2013', '07', '02', '07', '16', '47', '0.349184', '0']
['2013', '07', '02', '07', '16', '48', '0.355840', '0']
['2013', '07', '02', '07', '16', '49', '0.362496', '0']
['2013', '07', '02', '07', '16', '50', '0.369152', '0']
['2013', '07', '02', '07', '16', '51', '0.375808', '0']
['2013', '07', '02', '07', '16', '52', '0.382208', '0']
['2013', '07', '02', '07', '16', '53', '0.388864', '0']
['2013', '07', '02', '07', '16', '54', '0.395520', '0']
['2013', '07', '02', '07', '16', '55', '0.150784', '0']
['2013', '07', '02', '07', '16', '56', '0.157440', '0']
['2013', '07', '02', '07', '16', '57', '0.164096', '0']
['2013', '07', '02', '07', '16', '58', '0.170752', '0']
['2013', '07', '02', '07', '16', '59', '0.177408', '0']
['2013', '07', '02', '07', '17', '00', '0.183808', '0']
['2013', '07', '02', '07', '17', '01', '0.190464', '0']
['2013', '07', '02', '07', '17', '02', '0.197120', '0']
['2013', '07', '02', '07', '17', '03', '0.203776', '0']
['2013', '07', '02', '07', '17', '04', '0.210432', '0']
['2013', '07', '02', '07', '17', '05', '0.217088', '0']
['2013', '07', '02', '07', '17', '06', '0.223744', '0']
['2013', '07', '02', '07', '17', '07', '0.230400', '0']
['2013', '07', '02', '07', '17', '08', '0.236800', '0']
['2013', '07', '02', '07', '17', '09', '0.243456', '0']
['2013', '07', '02', '07', '17', '10', '0.250112', '0']
['2013', '07', '02', '07', '17', '11', '0.256768', '0']
['2013', '07', '02', '07', '17', '12', '0.263424', '0']
['2013', '07', '02', '07', '17', '13', '0.270080', '0']
['2013', '07', '02', '07', '17', '14', '0.276736', '0']
['2013', '07', '02', '07', '17', '15', '0.031488', '0']
['2013', '07', '02', '07', '17', '16', '0.038144', '0']
['2013', '07', '02', '07', '17', '17', '0.044800', '0']
['2013', '07', '02', '07', '17', '18', '0.051456', '0']
['2013', '07', '02', '07', '17', '19', '0.058112', '0']
['2013', '07', '02', '07', '17', '20', '0.064768', '0']
['2013', '07', '02', '07', '17', '21', '0.071424', '0']
['2013', '07', '02', '07', '17', '22', '0.078080', '0']
['2013', '07', '02', '07', '17', '23', '0.084480', '0']
['2013', '07', '02', '07', '17', '24', '0.091136', '0']
['2013', '07', '02', '07', '17', '24', '0.846336', '0']
['2013', '07', '02', '07', '17', '25', '0.852992', '0']
['2013', '07', '02', '07', '17', '26', '0.859648', '0']
['2013', '07', '02', '07', '17', '27', '0.866304', '0']
['2013', '07', '02', '07', '17', '28', '0.872960', '0']
['2013', '07', '02', '07', '17', '29', '0.879360', '0']
['2013', '07', '02', '07', '17', '30', '0.886016', '0']
['2013', '07', '02', '07', '17', '31', '0.892672', '0']
['2013', '07', '02', '07', '17', '32', '0.899328', '0']
['2013', '07', '02', '07', '17', '33', '0.905984', '0']
['2013', '07', '02', '07', '17', '34', '0.912640', '0']
['2013', '07', '02', '07', '17', '35', '0.919296', '0']
['2013', '07', '02', '07', '17', '36', '0.925952', '0']
['2013', '07', '02', '07', '17', '37', '0.932608', '0']
['2013', '07', '02', '07', '17', '38', '0.939264', '0']
['2013', '07', '02', '07', '17', '39', '0.945920', '0']
['2013', '07', '02', '07', '17', '40', '0.952576', '0']
['2013', '07', '02', '07', '17', '41', '0.959232', '0']
['2013', '07', '02', '07', '17', '42', '0.965632', '0']
['2013', '07', '02', '07', '17', '43', '0.972288', '0']
['2013', '07', '02', '07', '17', '44', '0.978944', '0']
['2013', '07', '02', '07', '17', '45', '0.985600', '0']
['2013', '07', '02', '07', '17', '46', '0.992256', '0']
['2013', '07', '02', '07', '17', '47', '0.998912', '0']
['2013', '07', '02', '07', '17', '49', '0.005376', '0']
['2013', '07', '02', '07', '17', '50', '0.012032', '0']
['2013', '07', '02', '07', '17', '51', '0.018688', '0']
['2013', '07', '02', '07', '17', '52', '0.025344', '0']
['2013', '07', '02', '07', '17', '53', '0.032000', '0']
['2013', '07', '02', '07', '17', '54', '0.038656', '0']
['2013', '07', '02', '07', '17', '55', '0.045312', '0']
['2013', '07', '02', '07', '17', '56', '0.051968', '0']
['2013', '07', '02', '07', '17', '57', '0.058624', '0']
['2013', '07', '02', '07', '17', '58', '0.065280', '0']
['2013', '07', '02', '07', '17', '59', '0.071936', '0']
['2013', '07', '02', '07', '18', '00', '0.078592', '0']
['2013', '07', '02', '07', '18', '01', '0.085248', '0']
['2013', '07', '02', '07', '18', '02', '0.091648', '0']
['2013', '07', '02', '07', '18', '02', '0.846592', '0']
['2013', '07', '02', '07', '18', '03', '0.853248', '0']
['2013', '07', '02', '07', '18', '04', '0.859904', '0']
['2013', '07', '02', '07', '18', '05', '0.866560', '0']
['2013', '07', '02', '07', '18', '06', '0.872960', '0']
['2013', '07', '02', '07', '18', '07', '0.879616', '0']
['2013', '07', '02', '07', '18', '08', '0.886272', '0']
['2013', '07', '02', '07', '18', '09', '0.892928', '0']
['2013', '07', '02', '07', '18', '10', '0.899584', '0']
['2013', '07', '02', '07', '18', '11', '0.906240', '0']
['2013', '07', '02', '07', '18', '12', '0.912896', '0']
['2013', '07', '02', '07', '18', '13', '0.919552', '0']
['2013', '07', '02', '07', '18', '15', '0.177920', '0']
['2013', '07', '02', '07', '18', '16', '0.184576', '0']
['2013', '07', '02', '07', '18', '17', '0.191232', '0']
['2013', '07', '02', '07', '18', '18', '0.197888', '0']
['2013', '07', '02', '07', '18', '19', '0.204544', '0']
['2013', '07', '02', '07', '18', '20', '0.211200', '0']
['2013', '07', '02', '07', '18', '21', '0.217856', '0']
['2013', '07', '02', '07', '18', '22', '0.224512', '0']
['2013', '07', '02', '07', '18', '23', '0.230912', '0']
['2013', '07', '02', '07', '18', '24', '0.237568', '0']
['2013', '07', '02', '07', '18', '25', '0.244224', '0']
['2013', '07', '02', '07', '18', '26', '0.250880', '0']
['2013', '07', '02', '07', '18', '27', '0.257536', '0']
['2013', '07', '02', '07', '18', '28', '0.264192', '0']
['2013', '07', '02', '07', '18', '29', '0.270848', '0']
['2013', '07', '02', '07', '18', '30', '0.025600', '0']
['2013', '07', '02', '07', '18', '31', '0.032256', '0']
['2013', '07', '02', '07', '18', '32', '0.038912', '0']
['2013', '07', '02', '07', '18', '33', '0.045568', '0']
['2013', '07', '02', '07', '18', '34', '0.052224', '0']
['2013', '07', '02', '07', '18', '35', '0.058624', '0']
['2013', '07', '02', '07', '18', '36', '0.065280', '0']
['2013', '07', '02', '07', '18', '37', '0.071936', '0']
['2013', '07', '02', '07', '18', '38', '0.078592', '0']
['2013', '07', '02', '07', '18', '39', '0.085248', '0']
['2013', '07', '02', '07', '18', '40', '0.091904', '0']
['2013', '07', '02', '07', '18', '41', '0.098560', '0']
['2013', '07', '02', '07', '18', '42', '0.105216', '0']
['2013', '07', '02', '07', '18', '42', '0.860416', '0']
['2013', '07', '02', '07', '18', '43', '0.867072', '0']
['2013', '07', '02', '07', '18', '44', '0.873728', '0']
['2013', '07', '02', '07', '18', '45', '0.880128', '0']
['2013', '07', '02', '07', '18', '46', '0.886784', '0']
['2013', '07', '02', '07', '18', '47', '0.893440', '0']
['2013', '07', '02', '07', '18', '48', '0.900096', '0']
['2013', '07', '02', '07', '18', '49', '0.906752', '0']
['2013', '07', '02', '07', '18', '50', '0.661504', '0']
['2013', '07', '02', '07', '18', '51', '0.668160', '0']
['2013', '07', '02', '07', '18', '52', '0.674816', '0']
['2013', '07', '02', '07', '18', '53', '0.681472', '0']
['2013', '07', '02', '07', '18', '54', '0.688128', '0']
['2013', '07', '02', '07', '18', '55', '0.443136', '0']
['2013', '07', '02', '07', '18', '56', '0.449792', '0']
['2013', '07', '02', '07', '18', '57', '0.456448', '0']
['2013', '07', '02', '07', '18', '58', '0.463104', '0']
['2013', '07', '02', '07', '18', '59', '0.469760', '0']
['2013', '07', '02', '07', '19', '00', '0.476416', '0']
['2013', '07', '02', '07', '19', '01', '0.483072', '0']
['2013', '07', '02', '07', '19', '02', '0.489728', '0']
['2013', '07', '02', '07', '19', '03', '0.496384', '0']
['2013', '07', '02', '07', '19', '04', '0.502784', '0']
['2013', '07', '02', '07', '19', '05', '0.509440', '0']
['2013', '07', '02', '07', '19', '06', '0.516096', '0']
['2013', '07', '02', '07', '19', '07', '0.522752', '0']
['2013', '07', '02', '07', '19', '08', '0.529408', '0']
['2013', '07', '02', '07', '19', '09', '0.536064', '0']
['2013', '07', '02', '07', '19', '10', '0.542720', '0']
['2013', '07', '02', '07', '19', '11', '0.297472', '0']
['2013', '07', '02', '07', '19', '12', '0.052736', '0']
['2013', '07', '02', '07', '19', '13', '0.059392', '0']
['2013', '07', '02', '07', '19', '14', '0.065792', '0']
['2013', '07', '02', '07', '19', '15', '0.072448', '0']
['2013', '07', '02', '07', '19', '16', '0.079104', '0']
['2013', '07', '02', '07', '19', '17', '0.085760', '0']
['2013', '07', '02', '07', '19', '17', '0.840704', '0']
['2013', '07', '02', '07', '19', '18', '0.595712', '0']
['2013', '07', '02', '07', '19', '19', '0.602368', '0']
['2013', '07', '02', '07', '19', '20', '0.609024', '0']
['2013', '07', '02', '07', '19', '21', '0.615680', '0']
['2013', '07', '02', '07', '19', '22', '0.622336', '0']
['2013', '07', '02', '07', '19', '23', '0.377088', '0']
['2013', '07', '02', '07', '19', '24', '0.383744', '0']
['2013', '07', '02', '07', '19', '25', '0.390400', '0']
['2013', '07', '02', '07', '19', '26', '0.397056', '0']
['2013', '07', '02', '07', '19', '27', '0.403712', '0']
['2013', '07', '02', '07', '19', '28', '0.410112', '0']
['2013', '07', '02', '07', '19', '29', '0.416768', '0']
['2013', '07', '02', '07', '19', '30', '0.423424', '0']
['2013', '07', '02', '07', '19', '31', '0.430080', '0']
['2013', '07', '02', '07', '19', '32', '0.436736', '0']
['2013', '07', '02', '07', '19', '33', '0.443392', '0']
['2013', '07', '02', '07', '19', '34', '0.450048', '0']
['2013', '07', '02', '07', '19', '35', '0.456704', '0']
['2013', '07', '02', '07', '19', '36', '0.463360', '0']
['2013', '07', '02', '07', '19', '37', '0.470016', '0']
['2013', '07', '02', '07', '19', '38', '0.476416', '0']
['2013', '07', '02', '07', '19', '39', '0.483072', '0']
['2013', '07', '02', '07', '19', '40', '0.489728', '0']
['2013', '07', '02', '07', '19', '41', '0.496384', '0']
['2013', '07', '02', '07', '19', '42', '0.251648', '0']
['2013', '07', '02', '07', '19', '43', '0.258304', '0']
['2013', '07', '02', '07', '19', '44', '0.264960', '0']
['2013', '07', '02', '07', '19', '45', '0.271616', '0']
['2013', '07', '02', '07', '19', '46', '0.278016', '0']
['2013', '07', '02', '07', '19', '47', '0.284672', '0']
['2013', '07', '02', '07', '19', '48', '0.291328', '0']
['2013', '07', '02', '07', '19', '49', '0.297984', '0']
['2013', '07', '02', '07', '19', '50', '0.304640', '0']
['2013', '07', '02', '07', '19', '51', '0.311296', '0']
['2013', '07', '02', '07', '19', '52', '0.317952', '0']
['2013', '07', '02', '07', '19', '53', '0.324352', '0']
['2013', '07', '02', '07', '19', '54', '0.331008', '0']
['2013', '07', '02', '07', '19', '55', '0.337664', '0']
['2013', '07', '02', '07', '19', '56', '0.344320', '0']
['2013', '07', '02', '07', '19', '57', '0.350976', '0']
['2013', '07', '02', '07', '19', '58', '0.357632', '0']
['2013', '07', '02', '07', '19', '59', '0.364288', '0']
['2013', '07', '02', '07', '08', '00', '0.377600', '0']
['2013', '07', '02', '07', '08', '01', '0.384256', '0']
['2013', '07', '02', '07', '08', '02', '0.390656', '0']
['2013', '07', '02', '07', '08', '03', '0.397312', '0']
['2013', '07', '02', '07', '08', '04', '0.403968', '0']
['2013', '07', '02', '07', '08', '05', '0.410624', '0']
['2013', '07', '02', '07', '08', '06', '0.417280', '0']
['2013', '07', '02', '07', '08', '07', '0.423936', '0']
['2013', '07', '02', '07', '08', '08', '0.430592', '0']
['2013', '07', '02', '07', '08', '09', '0.437248', '0']
['2013', '07', '02', '07', '08', '10', '0.443904', '0']
['2013', '07', '02', '07', '08', '11', '0.450560', '0']
['2013', '07', '02', '07', '08', '12', '0.456960', '0']
['2013', '07', '02', '07', '08', '13', '0.463616', '0']
['2013', '07', '02', '07', '08', '14', '0.470272', '0']
['2013', '07', '02', '07', '08', '15', '0.476928', '0']
['2013', '07', '02', '07', '08', '16', '0.483584', '0']
['2013', '07', '02', '07', '08', '17', '0.742144', '0']
['2013', '07', '02', '07', '08', '18', '0.748800', '0']
['2013', '07', '02', '07', '08', '19', '0.755200', '0']
['2013', '07', '02', '07', '08', '20', '0.761856', '0']
['2013', '07', '02', '07', '08', '21', '0.768512', '0']
['2013', '07', '02', '07', '08', '22', '0.775168', '0']
['2013', '07', '02', '07', '08', '24', '0.033280', '0']
['2013', '07', '02', '07', '08', '25', '0.039936', '0']
['2013', '07', '02', '07', '08', '26', '0.046592', '0']
['2013', '07', '02', '07', '08', '27', '0.053248', '0']
['2013', '07', '02', '07', '08', '28', '0.059904', '0']
['2013', '07', '02', '07', '08', '29', '0.066560', '0']
['2013', '07', '02', '07', '08', '30', '0.073216', '0']
['2013', '07', '02', '07', '08', '31', '0.079872', '0']
['2013', '07', '02', '07', '08', '32', '0.086272', '0']
['2013', '07', '02', '07', '08', '33', '0.092928', '0']
['2013', '07', '02', '07', '08', '34', '0.099584', '0']
['2013', '07', '02', '07', '08', '35', '0.106240', '0']
['2013', '07', '02', '07', '08', '36', '0.112896', '0']
['2013', '07', '02', '07', '08', '37', '0.119552', '0']
['2013', '07', '02', '07', '08', '38', '0.126208', '0']
['2013', '07', '02', '07', '08', '39', '0.132864', '0']
['2013', '07', '02', '07', '08', '40', '0.139520', '0']
['2013', '07', '02', '07', '08', '41', '0.146176', '0']
['2013', '07', '02', '07', '08', '42', '0.152576', '0']
['2013', '07', '02', '07', '08', '43', '0.159232', '0']
['2013', '07', '02', '07', '08', '44', '0.165888', '0']
['2013', '07', '02', '07', '08', '45', '0.172544', '0']
['2013', '07', '02', '07', '08', '46', '0.179200', '0']
['2013', '07', '02', '07', '08', '47', '0.185856', '0']
['2013', '07', '02', '07', '08', '48', '0.192512', '0']
['2013', '07', '02', '07', '08', '49', '0.199168', '0']
['2013', '07', '02', '07', '08', '50', '0.205824', '0']
['2013', '07', '02', '07', '08', '51', '0.212480', '0']
['2013', '07', '02', '07', '08', '52', '0.218880', '0']
['2013', '07', '02', '07', '08', '53', '0.225536', '0']
['2013', '07', '02', '07', '08', '54', '0.232192', '0']
['2013', '07', '02', '07', '08', '55', '0.238848', '0']
['2013', '07', '02', '07', '08', '56', '0.245504', '0']
['2013', '07', '02', '07', '08', '57', '0.504064', '0']
['2013', '07', '02', '07', '08', '58', '0.510720', '0']
['2013', '07', '02', '07', '08', '59', '0.517376', '0']
['2013', '07', '02', '07', '09', '00', '0.523776', '0']
['2013', '07', '02', '07', '09', '01', '0.530432', '0']
['2013', '07', '02', '07', '09', '02', '0.788736', '0']
['2013', '07', '02', '07', '09', '03', '0.795392', '0']
['2013', '07', '02', '07', '09', '04', '0.801792', '0']
['2013', '07', '02', '07', '09', '05', '0.808448', '0']
['2013', '07', '02', '07', '09', '06', '0.815104', '0']
['2013', '07', '02', '07', '09', '07', '0.821760', '0']
['2013', '07', '02', '07', '09', '08', '0.828416', '0']
['2013', '07', '02', '07', '09', '09', '0.835072', '0']
['2013', '07', '02', '07', '09', '10', '0.841728', '0']
['2013', '07', '02', '07', '09', '11', '0.848384', '0']
['2013', '07', '02', '07', '09', '12', '0.855040', '0']
['2013', '07', '02', '07', '09', '13', '0.861696', '0']
['2013', '07', '02', '07', '09', '14', '0.868352', '0']
['2013', '07', '02', '07', '09', '15', '0.874752', '0']
['2013', '07', '02', '07', '09', '17', '0.133376', '0']
['2013', '07', '02', '07', '09', '18', '0.140032', '0']
